Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Day,WeekOfYear,Quarter,IsWeekend,CompetitionAge,PromoDuration,PreviousDaySales,PreviousWeekSales,Rolling7DaySales
22,0,2013-07-15,5963,608,1,1,0,0,a,a,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,7,15,29,3,0,2013.0,1.0,0.0,3761.0,3555.0
927,4,2013-11-29,6454,829,1,0,0,0,a,a,480.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,11,29,48,4,0,2013.0,2013.0,5654.0,5603.0,4677.714285714285
1035,5,2013-03-02,2021,250,1,0,0,0,a,a,27150.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,3,2,9,1,1,2013.0,2013.0,4599.0,1549.0,3316.5714285714284
54,1,2013-03-05,8484,759,1,1,0,0,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,3,5,10,1,0,0.0,0.0,10717.0,5434.0,7469.428571428572
1077,6,2013-06-09,0,0,0,0,0,0,a,a,3750.0,11.0,2001.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",,,,,,,2013,6,9,23,2,1,12.0,3.0,3670.0,0.0,4072.428571428572
184,5,2014-12-06,6025,554,1,0,0,0,d,c,3560.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,12,6,49,4,1,2014.0,2014.0,8275.0,7153.0,6797.428571428572
512,2,2015-05-13,7405,1740,1,0,0,0,b,b,590.0,0.0,0.0,1,5.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2015,5,13,20,2,0,2015.0,2.0,5863.0,6125.0,6628.571428571428
782,1,2015-03-03,6854,583,1,1,0,0,c,c,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,3,3,10,1,0,12.0,3.0,7240.0,4161.0,4980.714285714285
841,2,2013-01-02,3038,491,1,0,0,1,a,a,27650.0,8.0,2004.0,0,0.0,0.0,,,,,,,,2013,1,2,1,1,0,9.0,2013.0,0.0,0.0,0.0
117,2,2015-01-28,4097,523,1,1,0,0,a,a,3450.0,9.0,2011.0,0,0.0,0.0,,,,,,,,2015,1,28,5,1,0,4.0,2015.0,4239.0,3615.0,3146.285714285714
801,5,2014-10-11,3104,324,1,0,0,0,d,a,48330.0,4.0,2013.0,0,0.0,0.0,,,,,,,,2014,10,11,41,4,1,1.0,2014.0,5429.0,4426.0,4602.0
491,1,2014-12-09,5301,448,1,0,0,0,d,c,4680.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2014,12,9,50,4,0,2014.0,2.0,7382.0,8715.0,7196.571428571428
48,5,2013-03-30,5060,554,1,0,0,0,a,a,1060.0,5.0,2012.0,0,0.0,0.0,,,,,,,,2013,3,30,13,1,1,1.0,2013.0,0.0,3439.0,4134.0
375,3,2013-10-31,0,0,0,0,a,0,a,c,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,31,44,4,0,0.0,4.0,9003.0,9026.0,5136.285714285715
335,2,2013-06-26,10471,2300,1,0,0,0,b,a,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,26,26,2,0,2013.0,0.0,10166.0,14210.0,10535.285714285714
857,5,2015-04-25,8594,1113,1,0,0,0,c,a,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2015,4,25,17,2,1,10.0,1.0,6120.0,9415.0,5725.571428571428
1065,1,2015-05-26,3815,457,1,0,0,1,a,a,1290.0,0.0,0.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2015,5,26,22,2,0,2015.0,4.0,0.0,4608.0,2933.714285714286
173,4,2013-08-16,8173,1072,1,1,0,0,a,a,350.0,12.0,2012.0,0,0.0,0.0,,,,,,,,2013,8,16,33,3,0,1.0,2013.0,9455.0,6999.0,7800.571428571428
505,3,2015-07-23,4337,590,1,0,0,0,a,a,350.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2015,7,23,30,3,0,2015.0,2.0,4205.0,5048.0,3525.8571428571427
601,6,2014-01-26,0,0,0,0,0,0,d,a,8220.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,1,26,4,1,1,0.0,3.0,4670.0,0.0,4493.428571428572
482,6,2013-09-08,0,0,0,0,0,0,c,a,2550.0,10.0,2005.0,0,0.0,0.0,,,,,,,,2013,9,8,36,3,1,8.0,2013.0,9042.0,0.0,5660.714285714285
113,1,2013-02-19,8122,709,1,1,0,0,d,c,20930.0,11.0,1999.0,0,0.0,0.0,,,,,,,,2013,2,19,8,1,0,14.0,2013.0,10498.0,4983.0,6648.428571428572
524,6,2015-07-19,2508,253,1,0,0,0,a,c,40860.0,9.0,2013.0,0,0.0,0.0,,,,,,,,2015,7,19,29,3,1,2.0,2015.0,6815.0,2507.0,8547.57142857143
290,6,2014-09-14,0,0,0,0,0,0,a,a,4150.0,5.0,2001.0,0,0.0,0.0,,,,,,,,2014,9,14,37,3,1,13.0,2014.0,4166.0,0.0,4781.142857142857
1100,0,2015-01-05,8367,914,1,1,0,1,a,a,540.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,5,2,1,0,2015.0,4.0,0.0,5234.0,3532.714285714286
201,1,2015-03-24,3355,287,1,0,0,0,d,a,20260.0,0.0,0.0,1,18.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2015,3,24,13,1,0,2015.0,1.0,3710.0,4143.0,4184.285714285715
51,2,2014-01-22,7013,453,1,1,0,0,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,1,22,4,1,0,1.0,3.0,5711.0,5063.0,5595.857142857143
622,6,2015-07-12,0,0,0,0,0,0,a,c,2325.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,7,12,28,3,1,2015.0,2015.0,2511.0,0.0,3427.428571428572
1081,1,2013-11-05,8638,1243,1,1,0,0,b,a,400.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2013,11,5,45,4,0,7.0,2013.0,8713.0,6436.0,5846.428571428572
380,0,2014-01-20,20045,1712,1,1,0,0,a,a,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2014,1,20,4,1,0,1.0,0.0,0.0,9090.0,10230.714285714286
360,0,2015-07-20,5939,728,1,0,0,1,a,a,2040.0,6.0,2007.0,0,0.0,0.0,,,,,,,,2015,7,20,30,3,0,8.0,2015.0,0.0,9932.0,6340.0
975,1,2014-06-17,9054,859,1,1,0,0,a,c,9630.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,17,25,2,0,2014.0,3.0,10722.0,7602.0,6483.857142857143
540,1,2013-12-17,9084,541,1,1,0,0,d,c,810.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,12,17,51,4,0,2013.0,1.0,10226.0,4644.0,5592.0
833,1,2015-07-07,4603,442,1,0,0,0,d,c,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",,,,,,,2015,7,7,28,3,0,16.0,5.0,4752.0,7578.0,4479.0
506,5,2013-11-16,5509,633,1,0,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2013,11,16,46,4,1,0.0,2.0,6065.0,5750.0,5043.0
248,0,2013-03-11,6904,989,1,0,0,0,a,c,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,3,11,11,1,0,1.0,1.0,0.0,11563.0,7073.0
659,6,2013-05-26,0,0,0,0,0,0,d,a,1590.0,3.0,2012.0,0,0.0,0.0,,,,,,,,2013,5,26,21,2,1,1.0,2013.0,3742.0,0.0,3437.285714285714
429,0,2013-11-18,6167,472,1,1,0,0,d,c,16350.0,7.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2013,11,18,47,4,0,8.0,0.0,0.0,3921.0,4212.714285714285
1088,1,2014-03-18,6349,533,1,1,0,0,a,a,4300.0,3.0,2009.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,18,12,1,0,5.0,1.0,8210.0,4545.0,4306.142857142857
924,0,2013-11-18,7573,641,1,1,0,0,a,a,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2013,11,18,47,4,0,2.0,1.0,0.0,4334.0,3851.285714285714
439,3,2015-05-14,0,0,0,0,a,0,a,a,1350.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2015,5,14,20,2,0,6.0,2015.0,7965.0,6840.0,4809.714285714285
708,3,2013-05-30,4738,485,1,1,a,0,c,c,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,5,30,22,2,0,4.0,0.0,3730.0,3430.0,3543.714285714286
812,5,2014-07-26,3072,367,1,0,0,0,d,a,2590.0,9.0,2012.0,0,0.0,0.0,,,,,,,,2014,7,26,30,3,1,2.0,2014.0,4659.0,3287.0,4085.0
165,1,2014-06-10,4321,445,1,0,0,1,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",,,,,,,2014,6,10,24,2,0,9.0,4.0,0.0,5352.0,3278.0
825,3,2013-10-10,3495,436,1,1,0,0,a,a,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,10,41,4,0,2.0,0.0,4343.0,0.0,4247.714285714285
426,4,2014-12-26,0,0,0,0,c,1,a,a,250.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,12,26,52,4,0,2014.0,2014.0,0.0,5845.0,3419.5714285714284
322,4,2015-07-24,4431,475,1,0,0,1,a,a,17500.0,4.0,2001.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2015,7,24,30,3,0,14.0,6.0,4676.0,5300.0,3357.0
235,3,2013-03-14,4635,428,1,0,0,0,a,a,5710.0,3.0,2012.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,3,14,11,1,0,1.0,4.0,4640.0,7196.0,4095.0
757,4,2014-09-26,4915,480,1,0,0,0,a,c,3450.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,9,26,39,3,0,2014.0,2014.0,5405.0,6825.0,4564.0
605,3,2013-05-09,0,0,0,0,a,0,d,a,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2013,5,9,19,2,0,10.0,4.0,6483.0,7805.0,4607.714285714285
321,0,2015-01-05,6219,572,1,1,0,0,c,c,8140.0,11.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2015,1,5,2,1,0,2.0,1.0,0.0,5764.0,3845.0
559,1,2014-07-08,4965,730,1,0,0,0,d,a,3910.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,7,8,28,3,0,8.0,1.0,6085.0,9785.0,5111.428571428572
840,4,2013-05-31,8716,1300,1,1,0,0,a,a,1070.0,9.0,2009.0,0,0.0,0.0,,,,,,,,2013,5,31,22,2,0,4.0,2013.0,8657.0,6355.0,6839.714285714285
810,2,2013-12-25,0,0,0,0,c,1,d,c,9640.0,11.0,2013.0,0,0.0,0.0,,,,,,,,2013,12,25,52,4,0,0.0,2013.0,5703.0,9961.0,6967.285714285715
247,2,2013-09-11,8452,660,1,1,0,0,d,c,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2013,9,11,37,3,0,3.0,0.0,10232.0,5213.0,7264.857142857143
944,2,2014-10-15,5656,1016,1,0,0,0,c,a,1670.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2014,10,15,42,4,0,0.0,2014.0,5349.0,7511.0,5675.428571428572
767,1,2013-12-17,11304,904,1,1,0,0,a,c,13080.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,12,17,51,4,0,2013.0,2013.0,13404.0,6252.0,7103.714285714285
778,1,2014-04-15,7654,958,1,1,0,1,a,a,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,15,16,2,0,11.0,0.0,8716.0,5125.0,5094.571428571428
8,0,2013-01-21,7589,769,1,1,0,0,a,a,7520.0,10.0,2014.0,0,0.0,0.0,,,,,,,,2013,1,21,4,1,0,0.0,2013.0,0.0,4128.0,3752.0
719,0,2013-06-17,6178,474,1,1,0,0,c,c,8190.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,6,17,25,2,0,2013.0,4.0,0.0,5177.0,4119.142857142857
748,3,2014-04-17,8543,703,1,1,0,1,d,a,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,17,16,2,0,4.0,3.0,7116.0,5127.0,6204.428571428572
482,0,2015-06-15,10200,932,1,1,0,0,c,a,2550.0,10.0,2005.0,0,0.0,0.0,,,,,,,,2015,6,15,25,2,0,10.0,2015.0,0.0,6660.0,5906.0
245,6,2015-01-04,0,0,0,0,0,1,a,c,1310.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,1,4,1,1,1,2015.0,2015.0,7484.0,0.0,5756.428571428572
507,3,2014-10-23,8125,649,1,1,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,10,23,43,4,0,3.0,5.0,8952.0,5956.0,7070.285714285715
173,4,2015-07-24,6627,864,1,0,0,1,a,a,350.0,12.0,2012.0,0,0.0,0.0,,,,,,,,2015,7,24,30,3,0,3.0,2015.0,6933.0,8585.0,5849.714285714285
51,0,2015-02-16,7676,521,1,1,0,1,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2015,2,16,8,1,0,2.0,4.0,0.0,5146.0,5504.714285714285
77,5,2013-08-03,6795,603,1,0,0,1,d,c,1090.0,8.0,2009.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,8,3,31,3,1,4.0,0.0,7914.0,5536.0,7134.714285714285
988,3,2014-01-23,4039,615,1,1,0,0,a,a,30.0,11.0,2012.0,0,0.0,0.0,,,,,,,,2014,1,23,4,1,0,2.0,2014.0,3990.0,3121.0,3660.714285714286
923,5,2015-03-07,5202,533,1,0,0,0,a,a,280.0,9.0,2008.0,0,0.0,0.0,,,,,,,,2015,3,7,10,1,1,7.0,2015.0,6643.0,5467.0,5174.142857142857
937,6,2013-06-02,0,0,0,0,0,0,d,a,2810.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2013,6,2,22,2,1,2013.0,0.0,8062.0,0.0,6776.428571428572
749,3,2015-01-22,4323,582,1,0,0,0,a,a,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,22,4,1,0,4.0,0.0,3933.0,4902.0,3106.0
408,5,2014-10-18,4199,463,1,0,0,0,c,a,1560.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2014,10,18,42,4,1,2014.0,5.0,4127.0,4823.0,3224.285714285714
685,6,2014-08-24,0,0,0,0,0,0,a,a,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,8,24,34,3,1,1.0,5.0,2512.0,0.0,5464.428571428572
694,2,2015-01-07,9613,925,1,1,0,0,a,c,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2015,1,7,2,1,0,3.0,1.0,0.0,10053.0,5212.857142857143
831,4,2015-01-30,16275,1831,1,1,0,0,a,a,800.0,6.0,2007.0,0,0.0,0.0,,,,,,,,2015,1,30,5,1,0,8.0,2015.0,14233.0,9148.0,11919.0
403,1,2015-02-03,8863,820,1,1,0,0,a,a,4970.0,7.0,2015.0,0,0.0,0.0,,,,,,,,2015,2,3,6,1,0,0.0,2015.0,8865.0,9268.0,6851.571428571428
227,1,2014-10-07,7094,610,1,1,0,1,a,a,2370.0,0.0,0.0,0,0.0,0.0,,,,,,,,2014,10,7,41,4,0,2014.0,2014.0,8403.0,8047.0,4975.714285714285
156,6,2013-03-24,0,0,0,0,0,0,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2013,3,24,12,1,1,2.0,2.0,2852.0,0.0,6929.142857142857
946,5,2013-08-31,3145,372,1,0,0,0,a,a,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",,,,,,,2013,8,31,35,3,1,2.0,0.0,5094.0,2280.0,3874.0
119,5,2013-01-19,4534,495,1,0,0,0,a,c,2100.0,2.0,2010.0,0,0.0,0.0,,,,,,,,2013,1,19,3,1,1,3.0,2013.0,4561.0,4417.0,4093.571428571429
19,0,2015-05-25,0,0,0,0,a,0,a,c,3240.0,0.0,0.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2015,5,25,22,2,0,2015.0,4.0,0.0,10452.0,5035.857142857143
1016,4,2013-02-01,4690,475,1,0,0,0,c,c,550.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",,,,,,,2013,2,1,5,1,0,2013.0,3.0,4689.0,5315.0,3494.1428571428573
922,6,2013-05-26,0,0,0,0,0,0,d,a,2110.0,3.0,2006.0,0,0.0,0.0,,,,,,,,2013,5,26,21,2,1,7.0,2013.0,6890.0,0.0,4537.428571428572
988,1,2014-06-17,5761,799,1,1,0,0,a,a,30.0,11.0,2012.0,0,0.0,0.0,,,,,,,,2014,6,17,25,2,0,2.0,2014.0,5898.0,5118.0,4545.285714285715
517,5,2013-06-29,4109,461,1,0,0,0,a,c,22490.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,6,29,26,2,1,2013.0,2013.0,5327.0,3184.0,4051.0
716,6,2013-10-27,0,0,0,0,0,0,d,a,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,27,43,4,1,5.0,2.0,5319.0,0.0,4928.142857142857
1057,0,2015-03-16,8025,720,1,1,0,0,d,c,3230.0,11.0,2011.0,0,0.0,0.0,,,,,,,,2015,3,16,12,1,0,4.0,2015.0,0.0,5388.0,5282.571428571428
64,6,2014-05-18,0,0,0,0,0,0,d,c,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,5,18,20,2,1,2014.0,1.0,8865.0,0.0,7294.428571428572
88,0,2014-05-26,5379,609,1,0,0,0,a,a,10690.0,10.0,2005.0,0,0.0,0.0,,,,,,,,2014,5,26,22,2,0,9.0,2014.0,0.0,10710.0,5007.142857142857
765,2,2014-07-23,8011,694,1,0,0,0,a,c,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",,,,,,,2014,7,23,30,3,0,15.0,5.0,7755.0,9893.0,6755.285714285715
365,6,2013-08-18,0,0,0,0,0,0,c,a,2410.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,8,18,33,3,1,2013.0,4.0,4184.0,0.0,4832.142857142857
754,3,2015-02-05,8441,1029,1,1,0,1,c,c,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2015,2,5,6,1,0,7.0,1.0,7786.0,8209.0,7301.0
446,0,2014-12-15,8987,967,1,1,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,12,15,51,4,0,14.0,1.0,0.0,5532.0,4273.857142857143
604,3,2013-06-13,5984,495,1,0,0,0,d,a,10950.0,3.0,2014.0,0,0.0,0.0,,,,,,,,2013,6,13,24,2,0,0.0,2013.0,5900.0,8046.0,6045.142857142857
797,5,2014-03-01,4293,440,1,0,0,0,a,a,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,3,1,9,1,1,2.0,0.0,3477.0,3527.0,2783.8571428571427
706,0,2015-04-20,4587,443,1,0,0,0,d,a,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",,,,,,,2015,4,20,17,2,0,1.0,1.0,0.0,7168.0,4946.285714285715
29,1,2013-11-26,5120,521,1,0,0,0,d,c,2170.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,11,26,48,4,0,2013.0,2013.0,7140.0,7579.0,5398.428571428572
18,5,2014-11-08,4842,524,1,0,0,0,d,c,13840.0,6.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2014,11,8,45,4,1,4.0,2.0,9268.0,6145.0,7013.571428571428
925,0,2015-04-06,0,0,0,0,b,1,c,a,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",,,,,,,2015,4,6,15,2,0,8.0,3.0,0.0,9591.0,5384.0
733,0,2013-11-18,16324,3614,1,1,0,0,b,b,860.0,10.0,1999.0,0,0.0,0.0,,,,,,,,2013,11,18,47,4,0,14.0,2013.0,15248.0,14463.0,14520.42857142857
213,2,2014-04-02,8666,630,1,1,0,0,d,c,4030.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",,,,,,,2014,4,2,14,2,0,0.0,0.0,9203.0,6446.0,7619.142857142857
532,2,2014-12-24,6137,689,1,0,0,1,a,c,1070.0,8.0,2010.0,0,0.0,0.0,,,,,,,,2014,12,24,52,4,0,4.0,2014.0,15671.0,13535.0,11587.142857142857
585,2,2013-08-07,6603,1096,1,0,0,0,d,c,440.0,4.0,2014.0,0,0.0,0.0,,,,,,,,2013,8,7,32,3,0,0.0,2013.0,7909.0,11809.0,7191.428571428572
1068,3,2014-08-07,4549,298,1,1,0,1,d,c,5010.0,0.0,0.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,8,7,32,3,0,2014.0,1.0,4751.0,5807.0,4455.571428571428
25,0,2015-03-23,10923,1567,1,0,0,0,c,a,430.0,4.0,2003.0,0,0.0,0.0,,,,,,,,2015,3,23,13,1,0,12.0,2015.0,0.0,14401.0,9192.0
435,6,2015-04-05,0,0,0,0,0,0,a,a,910.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,4,5,14,2,1,2015.0,2015.0,2542.0,0.0,2766.285714285714
906,6,2014-02-23,0,0,0,0,0,0,a,a,90.0,7.0,2010.0,0,0.0,0.0,,,,,,,,2014,2,23,8,1,1,4.0,2014.0,7784.0,0.0,9851.42857142857
541,5,2015-07-25,5288,654,1,0,0,0,a,c,650.0,7.0,1990.0,0,0.0,0.0,,,,,,,,2015,7,25,30,3,1,25.0,2015.0,4714.0,5130.0,4441.857142857143
619,3,2013-04-11,4540,448,1,1,0,0,a,a,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov",,,,,,,2013,4,11,15,2,0,7.0,4.0,4498.0,3843.0,3628.0
454,3,2015-06-25,4403,576,1,0,0,0,a,a,26450.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,6,25,26,2,0,2015.0,2015.0,5035.0,6578.0,3783.428571428572
166,2,2014-09-24,4411,644,1,0,0,0,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",,,,,,,2014,9,24,39,3,0,0.0,1.0,4011.0,5438.0,3832.142857142857
31,5,2015-02-14,5546,557,1,0,0,0,d,c,9800.0,7.0,2012.0,0,0.0,0.0,,,,,,,,2015,2,14,7,1,1,3.0,2015.0,6046.0,6226.0,4220.285714285715
849,3,2013-07-25,4617,601,1,0,0,1,c,c,5000.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,7,25,30,3,0,2013.0,2013.0,5467.0,6798.0,5008.285714285715
260,2,2014-12-31,3499,467,1,0,0,1,a,a,540.0,10.0,2011.0,0,0.0,0.0,,,,,,,,2014,12,31,1,4,0,3.0,2014.0,7334.0,3239.0,3311.1428571428573
956,1,2013-12-03,6487,792,1,1,0,0,a,a,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",,,,,,,2013,12,3,49,4,0,0.0,2.0,6673.0,2907.0,4072.285714285714
117,0,2014-12-29,4291,559,1,0,0,1,a,a,3450.0,9.0,2011.0,0,0.0,0.0,,,,,,,,2014,12,29,1,4,0,3.0,2014.0,0.0,6389.0,2461.5714285714284
435,6,2015-03-29,0,0,0,0,0,0,a,a,910.0,0.0,0.0,0,0.0,0.0,,,,,,,,2015,3,29,13,1,1,2015.0,2015.0,2462.0,0.0,2586.428571428572
842,2,2013-11-20,18442,1096,1,1,0,0,d,c,1200.0,11.0,2007.0,0,0.0,0.0,,,,,,,,2013,11,20,47,4,0,6.0,2013.0,19211.0,14609.0,15893.42857142857
334,6,2013-05-26,0,0,0,0,0,0,d,c,4040.0,8.0,2008.0,1,18.0,2013.0,"Mar,Jun,Sept,Dec",,,,,,,2013,5,26,21,2,1,5.0,0.0,4406.0,0.0,3368.714285714286
742,1,2013-04-23,7587,816,1,1,0,0,d,c,4380.0,0.0,0.0,0,0.0,0.0,,,,,,,,2013,4,23,17,2,0,2013.0,2013.0,10093.0,5360.0,6194.428571428572
1074,6,2013-10-20,0,0,0,0,0,0,c,c,3330.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2013,10,20,42,4,1,12.0,2.0,4107.0,0.0,3462.285714285714
101,6,2013-10-20,0,0,0,0,0,0,d,c,2440.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",,,,,,,2013,10,20,42,4,1,2013.0,1.0,5896.0,0.0,4476.857142857143
535,3,2013-08-01,9002,1006,1,1,0,1,a,a,3570.0,4.0,2007.0,0,0.0,0.0,,,,,,,,2013,8,1,31,3,0,6.0,2013.0,10100.0,6820.0,7516.0
665,3,2014-11-13,9448,1343,1,1,0,0,a,a,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",,,,,,,2014,11,13,46,4,0,2.0,3.0,8806.0,9529.0,7330.714285714285
210,0,2014-09-29,3756,335,1,1,0,0,d,a,970.0,11.0,1999.0,1,5.0,2013.0,"Feb,May,Aug,Nov",,,,,,,2014,9,29,40,3,0,15.0,1.0,0.0,2509.0,2210.5714285714284
698,0,2014-07-28,17314,1982,1,1,0,1,a,a,1790.0,5.0,2011.0,0,0.0,0.0,,,,,,,,2014,7,28,31,3,0,3.0,2014.0,0.0,15177.0,11511.142857142857
581,3,2014-05-01,0,0,0,1,a,0,a,a,7250.0,12.0,2013.0,0,0.0,0.0,,,,,,,,2014,5,1,18,2,0,1.0,2014.0,8224.0,4093.0,4445.714285714285
726,0,2013-09-30,10223,1119,1,0,0,0,a,c,40540.0,2.0,2002.0,0,0.0,0.0,,,,,,,,2013,9,30,40,3,0,11.0,2013.0,0.0,16020.0,8703.857142857143
1050,5,2013-03-02,6533,505,1,0,0,0,d,c,13170.0,8.0,2014.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",,,,,,,2013,3,2,9,1,1,0.0,2.0,6537.0,4925.0,5219.714285714285
