Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,ReorderPoint,NeedReorder,RecommendedOrderQty
2023-07-24,S002,P0006,Toys,North,84,83,116,91.48,89.67,10,Cloudy,1,86.83,Spring,109.776,1,25.775999999999996
2023-07-24,S002,P0017,Furniture,North,409,397,99,413.64,58.6,15,Sunny,0,54.57,Autumn,496.36799999999994,1,87.36799999999994
2023-07-24,S002,P0018,Groceries,West,104,95,49,88.17,58.06,5,Snowy,0,62.03,Autumn,105.804,1,1.804000000000002
2023-07-24,S003,P0003,Clothing,West,350,348,168,353.8,13.29,0,Snowy,0,12.41,Autumn,424.56,1,74.56
2023-07-24,S003,P0004,Furniture,North,247,244,30,262.25,49.92,20,Snowy,0,50.37,Spring,314.7,1,67.69999999999999
2023-07-24,S003,P0012,Toys,East,89,64,33,82.58,29.34,5,Cloudy,0,25.55,Autumn,99.09599999999999,1,10.09599999999999
2023-07-24,S003,P0013,Toys,West,366,314,176,331.74,94.23,10,Sunny,0,95.53,Winter,398.088,1,32.08800000000002
2023-07-24,S003,P0015,Clothing,North,380,370,66,377.36,33.92,0,Cloudy,1,33.97,Spring,452.832,1,72.832
2023-07-24,S003,P0020,Toys,West,73,60,196,66.53,92.78,15,Cloudy,1,97.25,Winter,79.836,1,6.8359999999999985
2023-07-24,S004,P0003,Clothing,West,213,167,86,185.65,45.48,5,Sunny,1,41.75,Summer,222.78,1,9.780000000000001
2023-07-24,S004,P0011,Groceries,East,443,392,21,386.33,88.38,0,Sunny,1,91.65,Winter,463.59599999999995,1,20.595999999999947
2023-07-24,S004,P0015,Furniture,South,366,343,66,351.63,93.29,10,Sunny,0,93.37,Autumn,421.95599999999996,1,55.95599999999996
2023-07-24,S004,P0018,Clothing,North,165,148,64,139.14,65.72,0,Rainy,0,64.13,Winter,166.968,1,1.9679999999999893
2023-07-24,S005,P0002,Toys,East,286,274,93,282.92,16.26,10,Rainy,0,20.46,Summer,339.504,1,53.50400000000002
2023-07-24,S005,P0004,Groceries,North,384,340,188,349.42,18.77,5,Sunny,0,15.44,Summer,419.30400000000003,1,35.30400000000003
2023-07-24,S005,P0011,Furniture,West,87,69,83,84.88,39.49,15,Snowy,0,43.09,Summer,101.856,1,14.855999999999995
2023-07-24,S005,P0015,Clothing,West,361,313,90,327.91,75.35,15,Sunny,0,73.32,Spring,393.492,1,32.49200000000002
2023-07-24,S005,P0017,Clothing,West,63,52,147,57.14,27.84,5,Sunny,1,29.76,Winter,68.568,1,5.567999999999998
2023-07-24,S005,P0020,Toys,North,391,352,199,348.84,11.84,15,Snowy,0,16.13,Winter,418.60799999999995,1,27.607999999999947
2023-07-25,S001,P0003,Electronics,South,170,154,83,153.15,68.67,20,Cloudy,0,64.13,Winter,183.78,1,13.780000000000001
2023-07-25,S001,P0004,Electronics,South,54,47,36,63.67,60.56,0,Rainy,1,59.89,Winter,76.404,1,22.403999999999996
2023-07-25,S001,P0010,Electronics,East,115,105,52,104.08,32.92,5,Rainy,1,35.24,Summer,124.89599999999999,1,9.895999999999987
2023-07-25,S001,P0019,Furniture,North,55,52,127,62.33,38.54,15,Cloudy,1,40.8,Summer,74.79599999999999,1,19.795999999999992
2023-07-25,S001,P0020,Toys,West,261,237,52,238.82,40.68,20,Cloudy,1,43.26,Winter,286.584,1,25.584000000000003
2023-07-25,S002,P0001,Clothing,West,470,403,156,416.92,14.89,0,Sunny,0,14.79,Winter,500.304,1,30.303999999999974
2023-07-25,S002,P0010,Groceries,South,393,336,53,334.46,44.54,15,Rainy,1,42.85,Summer,401.352,1,8.351999999999975
2023-07-25,S002,P0012,Furniture,East,432,391,143,388.91,73.57,5,Cloudy,0,72.15,Spring,466.692,1,34.69200000000001
2023-07-25,S002,P0020,Furniture,West,228,204,100,220.66,19.86,10,Sunny,0,18.95,Autumn,264.792,1,36.79199999999997
2023-07-25,S003,P0001,Toys,South,103,88,108,101.29,59.79,20,Rainy,1,57.54,Spring,121.548,1,18.548000000000002
2023-07-25,S003,P0012,Clothing,North,171,171,127,173.0,30.08,20,Cloudy,0,25.86,Winter,207.6,1,36.599999999999994
2023-07-25,S003,P0018,Clothing,South,218,175,137,182.3,83.15,10,Sunny,0,86.18,Summer,218.76000000000002,1,0.7600000000000193
2023-07-25,S004,P0009,Furniture,West,292,278,39,292.72,66.91,5,Sunny,1,69.7,Spring,351.264,1,59.26400000000001
2023-07-25,S004,P0010,Toys,West,472,438,131,438.25,51.19,0,Rainy,0,49.64,Autumn,525.9,1,53.89999999999998
2023-07-25,S004,P0012,Electronics,East,162,161,88,171.12,88.74,15,Sunny,0,90.85,Autumn,205.344,1,43.343999999999994
2023-07-25,S004,P0018,Furniture,South,402,363,162,353.49,84.82,10,Cloudy,1,84.08,Autumn,424.188,1,22.187999999999988
2023-07-25,S004,P0020,Toys,North,58,43,144,61.94,52.74,5,Sunny,1,48.13,Autumn,74.32799999999999,1,16.32799999999999
2023-07-25,S005,P0006,Groceries,South,91,71,175,89.83,98.56,5,Cloudy,1,102.05,Winter,107.79599999999999,1,16.795999999999992
2023-07-25,S005,P0020,Clothing,North,57,48,97,54.8,40.69,0,Cloudy,0,42.07,Spring,65.75999999999999,1,8.759999999999991
2023-07-26,S001,P0002,Electronics,North,180,178,47,197.18,70.1,15,Rainy,1,67.54,Summer,236.61599999999999,1,56.615999999999985
2023-07-26,S001,P0005,Electronics,South,218,208,132,216.14,25.93,15,Cloudy,1,30.19,Winter,259.368,1,41.367999999999995
2023-07-26,S001,P0019,Toys,West,313,303,122,304.96,52.08,20,Sunny,0,56.19,Summer,365.95199999999994,1,52.95199999999994
2023-07-26,S001,P0020,Clothing,East,313,308,183,304.88,53.07,5,Sunny,1,50.26,Autumn,365.856,1,52.855999999999995
2023-07-26,S002,P0002,Electronics,South,222,181,54,191.33,85.28,0,Sunny,1,84.56,Summer,229.596,1,7.596000000000004
2023-07-26,S002,P0015,Furniture,South,50,48,62,54.33,83.34,10,Rainy,1,84.72,Winter,65.196,1,15.195999999999998
2023-07-26,S003,P0002,Toys,North,193,159,49,172.72,34.76,20,Cloudy,1,34.83,Summer,207.26399999999998,1,14.263999999999982
2023-07-26,S003,P0003,Furniture,West,440,386,104,380.47,36.86,20,Sunny,0,37.23,Spring,456.564,1,16.56400000000002
2023-07-26,S003,P0008,Groceries,North,325,282,64,289.98,28.25,15,Cloudy,1,30.65,Autumn,347.976,1,22.976
2023-07-26,S003,P0012,Electronics,East,151,141,22,136.17,43.92,0,Sunny,0,46.43,Autumn,163.40399999999997,1,12.403999999999968
2023-07-26,S003,P0013,Toys,East,201,179,166,179.03,21.73,0,Rainy,0,20.25,Summer,214.83599999999998,1,13.835999999999984
2023-07-26,S003,P0018,Toys,North,55,47,173,65.67,46.2,15,Rainy,1,50.26,Spring,78.804,1,23.804000000000002
2023-07-26,S004,P0001,Groceries,South,104,102,132,120.14,52.01,15,Cloudy,0,48.03,Autumn,144.168,1,40.168000000000006
2023-07-26,S004,P0012,Toys,East,136,99,42,115.16,65.14,0,Cloudy,1,61.46,Spring,138.19199999999998,1,2.191999999999979
2023-07-26,S004,P0018,Electronics,East,160,118,138,135.93,20.62,0,Cloudy,0,23.37,Summer,163.116,1,3.116000000000014
2023-07-26,S005,P0001,Toys,East,408,408,87,405.25,31.81,0,Sunny,1,33.89,Autumn,486.29999999999995,1,78.29999999999995
2023-07-26,S005,P0005,Clothing,West,347,333,45,323.29,97.97,20,Snowy,0,97.56,Summer,387.94800000000004,1,40.948000000000036
2023-07-26,S005,P0009,Clothing,West,446,399,150,401.51,65.01,5,Cloudy,0,66.6,Autumn,481.81199999999995,1,35.811999999999955
2023-07-26,S005,P0018,Furniture,South,74,57,52,70.89,63.22,15,Rainy,0,63.51,Autumn,85.068,1,11.067999999999998
2023-07-26,S005,P0020,Groceries,East,92,74,87,92.27,24.81,20,Snowy,0,22.59,Autumn,110.72399999999999,1,18.72399999999999
2023-07-27,S001,P0011,Electronics,West,382,357,114,364.99,22.24,15,Snowy,0,23.33,Autumn,437.988,1,55.988
2023-07-27,S001,P0012,Toys,South,68,52,42,66.92,90.59,10,Sunny,0,89.17,Winter,80.304,1,12.304000000000002
2023-07-27,S001,P0018,Clothing,East,405,370,136,362.92,74.92,10,Snowy,0,70.41,Autumn,435.504,1,30.50400000000002
2023-07-27,S002,P0019,Toys,West,312,301,101,296.48,82.49,10,Snowy,0,82.47,Autumn,355.776,1,43.77600000000001
2023-07-27,S003,P0003,Clothing,North,367,321,113,336.99,14.91,5,Sunny,1,13.72,Summer,404.388,1,37.38799999999998
2023-07-27,S004,P0011,Toys,West,203,196,120,188.19,71.78,10,Rainy,1,75.68,Spring,225.828,1,22.828000000000003
2023-07-27,S004,P0018,Furniture,South,76,67,133,68.03,33.73,15,Cloudy,0,34.4,Summer,81.636,1,5.635999999999996
2023-07-27,S005,P0004,Electronics,East,141,141,85,145.17,72.78,20,Sunny,1,69.98,Autumn,174.20399999999998,1,33.20399999999998
2023-07-27,S005,P0005,Groceries,East,122,114,104,124.02,56.43,5,Snowy,1,52.8,Summer,148.82399999999998,1,26.823999999999984
2023-07-27,S005,P0007,Toys,North,53,51,189,48.48,58.07,15,Snowy,0,57.59,Autumn,58.175999999999995,1,5.175999999999995
2023-07-27,S005,P0010,Electronics,West,142,114,48,120.73,19.78,15,Snowy,1,15.86,Winter,144.876,1,2.8760000000000048
2023-07-27,S005,P0014,Furniture,West,101,80,115,89.14,87.49,5,Sunny,0,92.29,Winter,106.968,1,5.9680000000000035
2023-07-27,S005,P0015,Groceries,West,386,349,200,346.02,77.63,5,Sunny,0,74.74,Spring,415.224,1,29.22399999999999
2023-07-28,S001,P0009,Toys,North,72,57,112,63.28,42.66,5,Snowy,0,47.48,Winter,75.93599999999999,1,3.935999999999993
2023-07-28,S001,P0012,Groceries,North,404,399,153,415.28,68.64,5,Sunny,1,67.57,Autumn,498.33599999999996,1,94.33599999999996
2023-07-28,S002,P0002,Groceries,North,69,54,70,61.17,11.67,0,Rainy,1,11.86,Summer,73.404,1,4.403999999999996
2023-07-28,S002,P0003,Electronics,East,334,333,50,330.88,24.77,20,Sunny,0,25.04,Summer,397.056,1,63.05599999999998
2023-07-28,S002,P0005,Clothing,West,149,137,120,136.72,30.53,10,Snowy,0,27.06,Spring,164.064,1,15.063999999999993
2023-07-28,S002,P0008,Clothing,North,361,319,31,317.6,94.93,0,Cloudy,1,90.45,Winter,381.12,1,20.120000000000005
2023-07-28,S002,P0014,Toys,North,359,320,27,330.18,91.38,0,Rainy,0,93.85,Autumn,396.216,1,37.21600000000001
2023-07-28,S003,P0001,Clothing,North,222,218,127,236.1,15.25,10,Cloudy,0,13.35,Spring,283.32,1,61.31999999999999
2023-07-28,S003,P0011,Clothing,North,485,426,86,417.4,44.97,5,Snowy,1,49.32,Winter,500.87999999999994,1,15.879999999999939
2023-07-28,S003,P0013,Toys,West,212,186,110,202.71,97.17,10,Rainy,1,100.49,Spring,243.252,1,31.25200000000001
2023-07-28,S003,P0016,Electronics,South,468,395,130,395.22,36.6,20,Cloudy,1,39.94,Summer,474.264,1,6.26400000000001
2023-07-28,S004,P0012,Clothing,North,449,404,74,408.27,74.29,0,Rainy,1,77.59,Autumn,489.924,1,40.92399999999998
2023-07-28,S004,P0015,Toys,South,467,391,163,392.76,20.31,15,Snowy,0,15.56,Summer,471.31199999999995,1,4.311999999999955
2023-07-28,S005,P0002,Clothing,West,247,205,143,219.58,92.77,0,Snowy,0,96.79,Autumn,263.496,1,16.49599999999998
2023-07-28,S005,P0014,Clothing,South,231,210,24,220.04,83.16,10,Cloudy,0,87.99,Winter,264.048,1,33.048
2023-07-29,S001,P0002,Electronics,South,60,42,154,58.46,91.55,10,Cloudy,0,90.38,Winter,70.152,1,10.152000000000001
2023-07-29,S001,P0009,Clothing,East,273,253,148,246.22,97.38,5,Cloudy,1,98.82,Winter,295.464,1,22.464
2023-07-29,S002,P0009,Toys,West,420,366,60,359.91,50.19,5,Cloudy,0,53.33,Autumn,431.892,1,11.891999999999996
2023-07-29,S002,P0017,Furniture,East,394,335,145,345.57,23.56,0,Cloudy,0,23.23,Winter,414.68399999999997,1,20.68399999999997
2023-07-29,S003,P0007,Electronics,North,82,67,126,78.42,48.06,10,Sunny,0,51.38,Winter,94.104,1,12.104
2023-07-29,S003,P0009,Clothing,East,209,190,145,200.11,64.27,10,Cloudy,0,65.64,Winter,240.132,1,31.132000000000005
2023-07-29,S003,P0013,Toys,North,496,431,156,447.97,43.85,10,Cloudy,0,48.6,Autumn,537.564,1,41.563999999999965
2023-07-29,S004,P0002,Clothing,East,484,460,90,459.95,43.7,10,Sunny,1,47.06,Autumn,551.9399999999999,1,67.93999999999994
2023-07-29,S004,P0004,Clothing,North,252,244,148,240.54,45.15,15,Rainy,1,50.01,Spring,288.64799999999997,1,36.64799999999997
2023-07-29,S004,P0005,Clothing,North,323,286,72,286.53,23.44,20,Snowy,1,21.48,Winter,343.83599999999996,1,20.835999999999956
2023-07-29,S004,P0008,Furniture,East,84,66,153,79.0,12.44,15,Snowy,1,12.88,Winter,94.8,1,10.799999999999997
2023-07-29,S004,P0010,Toys,South,163,150,96,146.73,70.28,5,Snowy,1,66.58,Winter,176.076,1,13.075999999999993
2023-07-29,S004,P0013,Clothing,West,69,59,150,74.02,15.29,5,Snowy,1,17.6,Autumn,88.824,1,19.823999999999998
2023-07-29,S004,P0020,Toys,South,243,240,38,255.91,81.17,0,Cloudy,1,79.9,Autumn,307.092,1,64.09199999999998
2023-07-29,S005,P0002,Groceries,West,80,69,163,69.3,19.06,20,Sunny,0,19.64,Autumn,83.16,1,3.1599999999999966
2023-07-29,S005,P0007,Groceries,North,190,175,84,177.77,30.56,20,Snowy,0,26.09,Autumn,213.324,1,23.324000000000012
2023-07-29,S005,P0009,Electronics,North,294,249,126,250.62,82.07,5,Rainy,1,80.43,Winter,300.74399999999997,1,6.743999999999971
2023-07-29,S005,P0014,Clothing,West,209,167,199,185.79,75.73,15,Rainy,1,71.77,Summer,222.94799999999998,1,13.947999999999979
2023-07-29,S005,P0016,Groceries,West,195,170,107,173.93,41.67,10,Cloudy,0,41.41,Spring,208.716,1,13.716000000000008
2023-07-29,S005,P0017,Furniture,North,255,221,68,232.32,36.24,10,Sunny,0,35.18,Autumn,278.784,1,23.783999999999992
2023-07-29,S005,P0018,Clothing,West,210,180,50,187.9,50.97,10,Snowy,0,53.49,Autumn,225.48,1,15.47999999999999
2023-07-30,S001,P0001,Furniture,East,417,382,118,378.85,55.91,20,Sunny,0,57.15,Winter,454.62,1,37.620000000000005
2023-07-30,S001,P0003,Groceries,West,181,175,47,168.23,50.65,10,Rainy,0,48.14,Autumn,201.87599999999998,1,20.875999999999976
2023-07-30,S001,P0006,Toys,South,406,400,28,416.28,95.54,10,Snowy,0,96.71,Summer,499.53599999999994,1,93.53599999999994
2023-07-30,S001,P0007,Toys,South,164,137,135,138.43,84.3,20,Sunny,1,82.35,Winter,166.116,1,2.116000000000014
2023-07-30,S001,P0009,Groceries,West,68,51,72,68.71,55.03,15,Sunny,0,51.09,Summer,82.45199999999998,1,14.451999999999984
2023-07-30,S001,P0012,Clothing,South,350,299,38,295.56,18.59,5,Sunny,1,15.94,Autumn,354.67199999999997,1,4.671999999999969
2023-07-30,S001,P0019,Groceries,East,155,149,34,155.7,83.82,0,Rainy,1,82.35,Spring,186.83999999999997,1,31.839999999999975
2023-07-30,S002,P0004,Furniture,North,170,158,45,175.97,79.75,20,Rainy,1,79.65,Summer,211.164,1,41.16399999999999
2023-07-30,S003,P0002,Furniture,West,341,288,111,297.54,45.59,20,Snowy,1,41.5,Autumn,357.048,1,16.048000000000002
2023-07-30,S003,P0005,Electronics,East,420,341,198,356.91,48.4,0,Cloudy,0,45.15,Spring,428.29200000000003,1,8.29200000000003
2023-07-30,S004,P0001,Electronics,North,375,337,26,333.72,68.63,20,Cloudy,0,72.25,Autumn,400.464,1,25.464
2023-07-30,S004,P0005,Groceries,East,249,196,50,213.8,87.42,0,Cloudy,1,91.17,Winter,256.56,1,7.560000000000002
2023-07-30,S004,P0006,Groceries,East,50,48,190,62.92,22.19,10,Snowy,1,24.17,Winter,75.504,1,25.504000000000005
2023-07-30,S004,P0008,Furniture,West,138,115,78,115.06,62.72,10,Rainy,1,66.42,Spring,138.072,1,0.07200000000000273
2023-07-30,S004,P0011,Electronics,South,162,147,76,153.72,65.79,10,Snowy,1,61.9,Winter,184.464,1,22.464
2023-07-30,S004,P0012,Electronics,North,485,471,184,479.53,69.77,15,Rainy,0,65.63,Summer,575.4359999999999,1,90.43599999999992
2023-07-30,S004,P0015,Clothing,South,288,255,97,262.97,52.84,10,Rainy,1,55.1,Winter,315.564,1,27.56400000000002
2023-07-30,S004,P0019,Clothing,South,145,127,142,128.91,60.24,15,Snowy,0,60.72,Autumn,154.69199999999998,1,9.691999999999979
2023-07-30,S005,P0007,Groceries,East,489,472,102,482.37,22.25,10,Snowy,1,20.72,Spring,578.8439999999999,1,89.84399999999994
2023-07-30,S005,P0009,Electronics,East,261,256,113,265.97,91.99,0,Cloudy,0,94.23,Spring,319.16400000000004,1,58.164000000000044
2023-07-30,S005,P0013,Toys,South,351,320,101,317.45,39.6,10,Sunny,0,34.95,Summer,380.94,1,29.939999999999998
2023-07-30,S005,P0016,Clothing,West,288,253,57,264.53,35.94,0,Cloudy,0,35.94,Spring,317.436,1,29.43599999999998
2023-07-30,S005,P0017,Clothing,East,176,145,50,150.28,77.35,20,Sunny,1,76.35,Spring,180.33599999999998,1,4.335999999999984
2023-07-30,S005,P0018,Clothing,East,232,190,153,199.28,47.29,20,Cloudy,1,45.86,Autumn,239.136,1,7.135999999999996
2023-07-30,S005,P0020,Furniture,South,85,65,184,76.89,27.51,20,Sunny,0,29.18,Winter,92.268,1,7.268000000000001
2023-07-31,S001,P0004,Electronics,South,97,83,58,99.66,30.31,15,Cloudy,0,30.03,Summer,119.59199999999998,1,22.591999999999985
2023-07-31,S001,P0008,Toys,West,266,237,129,248.1,33.92,15,Cloudy,0,35.73,Winter,297.71999999999997,1,31.71999999999997
2023-07-31,S001,P0013,Toys,North,62,60,117,78.4,54.66,20,Cloudy,0,53.19,Autumn,94.08,1,32.08
2023-07-31,S001,P0016,Groceries,East,414,386,151,394.38,94.44,15,Rainy,0,89.5,Summer,473.256,1,59.25599999999997
2023-07-31,S001,P0017,Clothing,West,82,57,27,69.37,19.85,5,Snowy,1,24.43,Winter,83.244,1,1.2439999999999998
2023-07-31,S002,P0007,Electronics,South,330,299,43,302.82,87.25,0,Cloudy,0,85.74,Winter,363.38399999999996,1,33.38399999999996
2023-07-31,S002,P0010,Toys,South,414,334,129,350.55,45.52,0,Rainy,0,42.03,Winter,420.66,1,6.660000000000025
2023-07-31,S002,P0012,Furniture,North,287,280,171,289.51,32.89,5,Snowy,0,35.24,Autumn,347.412,1,60.41199999999998
2023-07-31,S002,P0020,Groceries,West,53,47,120,61.98,71.86,15,Snowy,0,73.43,Autumn,74.37599999999999,1,21.37599999999999
2023-07-31,S003,P0015,Groceries,East,247,247,167,252.75,81.52,10,Sunny,0,85.13,Spring,303.3,1,56.30000000000001
2023-07-31,S003,P0020,Groceries,South,264,263,49,268.72,73.2,20,Sunny,1,72.26,Winter,322.464,1,58.464
2023-07-31,S004,P0008,Furniture,South,352,344,60,354.51,42.15,20,Sunny,1,37.41,Summer,425.412,1,73.41199999999998
2023-07-31,S004,P0016,Toys,North,137,110,45,123.48,25.95,15,Cloudy,0,25.2,Spring,148.176,1,11.175999999999988
2023-07-31,S004,P0019,Toys,West,222,200,190,202.24,29.04,5,Cloudy,1,31.27,Summer,242.688,1,20.687999999999988
2023-07-31,S005,P0008,Electronics,South,409,349,39,360.92,64.71,20,Snowy,1,59.76,Winter,433.104,1,24.103999999999985
2023-07-31,S005,P0009,Furniture,North,295,289,146,300.1,45.06,5,Snowy,0,47.55,Autumn,360.12,1,65.12
2023-08-01,S001,P0008,Furniture,West,322,316,182,307.87,29.47,15,Rainy,0,25.3,Summer,369.444,1,47.44400000000002
2023-08-01,S001,P0012,Electronics,East,381,306,189,325.89,10.21,5,Snowy,0,9.71,Winter,391.068,1,10.067999999999984
2023-08-01,S001,P0018,Groceries,South,376,375,188,384.29,97.78,20,Rainy,0,96.6,Autumn,461.148,1,85.14800000000002
2023-08-01,S002,P0001,Clothing,South,353,323,58,325.19,33.81,10,Sunny,1,36.2,Spring,390.228,1,37.22800000000001
2023-08-01,S002,P0003,Clothing,East,67,59,121,64.0,29.98,15,Snowy,1,28.98,Winter,76.8,1,9.799999999999997
2023-08-01,S002,P0008,Clothing,North,349,338,147,341.71,34.53,0,Sunny,1,32.55,Winter,410.05199999999996,1,61.051999999999964
2023-08-01,S002,P0009,Groceries,North,76,53,146,67.23,49.94,10,Cloudy,1,45.47,Winter,80.676,1,4.676000000000002
2023-08-01,S002,P0016,Electronics,North,241,237,27,256.85,76.41,5,Cloudy,1,71.71,Spring,308.22,1,67.22000000000003
2023-08-01,S002,P0020,Groceries,South,198,149,56,168.8,82.13,10,Cloudy,1,79.1,Autumn,202.56,1,4.560000000000002
2023-08-01,S003,P0002,Groceries,North,68,65,73,65.04,31.33,15,Cloudy,0,31.67,Summer,78.048,1,10.048000000000002
2023-08-01,S003,P0005,Clothing,South,378,328,132,338.52,11.16,5,Snowy,0,9.76,Winter,406.224,1,28.22399999999999
2023-08-01,S003,P0007,Electronics,North,103,102,26,108.06,41.67,0,Cloudy,1,40.75,Summer,129.672,1,26.671999999999997
2023-08-01,S003,P0008,Groceries,East,113,98,44,95.27,82.7,0,Cloudy,1,78.86,Autumn,114.324,1,1.323999999999998
2023-08-01,S003,P0009,Groceries,West,212,190,166,203.66,45.99,0,Sunny,1,50.52,Spring,244.392,1,32.391999999999996
2023-08-01,S003,P0012,Groceries,East,170,143,143,156.27,58.84,15,Snowy,0,56.45,Summer,187.524,1,17.524
2023-08-01,S004,P0002,Furniture,West,51,42,184,52.64,91.51,15,Snowy,1,86.72,Summer,63.168,1,12.168
2023-08-01,S005,P0001,Clothing,South,233,229,102,230.57,49.43,15,Snowy,0,51.47,Spring,276.68399999999997,1,43.68399999999997
2023-08-01,S005,P0005,Groceries,North,93,70,170,85.51,16.8,15,Sunny,1,16.56,Spring,102.61200000000001,1,9.612000000000009
2023-08-01,S005,P0007,Furniture,North,154,126,189,143.1,45.92,0,Sunny,0,46.18,Spring,171.72,1,17.72
2023-08-01,S005,P0008,Groceries,East,108,85,78,104.5,43.68,10,Snowy,1,47.3,Winter,125.39999999999999,1,17.39999999999999
2023-08-01,S005,P0010,Groceries,West,488,465,24,481.56,89.16,15,Cloudy,1,88.72,Summer,577.872,1,89.87199999999996
2023-08-01,S005,P0013,Electronics,East,120,104,152,122.29,83.4,5,Cloudy,1,84.99,Winter,146.748,1,26.74799999999999
2023-08-01,S005,P0014,Furniture,South,272,230,59,240.71,23.61,15,Rainy,0,19.64,Autumn,288.852,1,16.851999999999975
2023-08-01,S005,P0016,Electronics,South,167,149,102,150.93,85.33,20,Snowy,1,89.06,Winter,181.116,1,14.116000000000014
2023-08-01,S005,P0017,Furniture,East,270,247,181,260.13,24.89,10,Cloudy,0,21.89,Spring,312.156,1,42.156000000000006
2023-08-02,S001,P0013,Groceries,North,326,315,123,307.76,53.12,20,Sunny,0,55.02,Spring,369.31199999999995,1,43.311999999999955
2023-08-02,S001,P0014,Groceries,North,269,224,99,234.7,54.59,0,Sunny,1,54.52,Summer,281.64,1,12.639999999999986
2023-08-02,S001,P0020,Electronics,South,115,107,115,121.53,94.63,0,Cloudy,0,90.45,Autumn,145.83599999999998,1,30.835999999999984
2023-08-02,S002,P0002,Toys,South,185,175,37,190.51,48.38,5,Sunny,0,51.84,Autumn,228.612,1,43.611999999999995
2023-08-02,S002,P0005,Groceries,East,359,318,58,330.88,23.93,0,Snowy,0,20.25,Winter,397.056,1,38.05599999999998
2023-08-02,S002,P0009,Electronics,South,280,275,24,275.47,47.02,15,Rainy,0,50.42,Winter,330.564,1,50.56400000000002
2023-08-02,S002,P0013,Electronics,South,259,236,75,228.01,83.33,0,Cloudy,1,84.28,Summer,273.61199999999997,1,14.611999999999966
2023-08-02,S002,P0015,Electronics,East,429,410,81,410.38,85.57,0,Snowy,1,87.76,Summer,492.45599999999996,1,63.45599999999996
2023-08-02,S002,P0018,Furniture,North,468,396,91,391.72,60.64,15,Sunny,0,64.96,Summer,470.064,1,2.0640000000000214
2023-08-02,S002,P0020,Groceries,East,200,173,27,169.87,14.23,5,Rainy,1,13.39,Spring,203.844,1,3.843999999999994
2023-08-02,S003,P0001,Electronics,North,476,442,149,458.44,69.49,15,Rainy,0,71.62,Spring,550.1279999999999,1,74.12799999999993
2023-08-02,S003,P0003,Toys,West,265,237,84,247.35,90.94,10,Snowy,1,90.27,Spring,296.82,1,31.819999999999993
2023-08-02,S003,P0016,Electronics,West,210,204,43,195.58,92.93,5,Snowy,1,97.43,Spring,234.696,1,24.695999999999998
2023-08-02,S003,P0017,Groceries,South,435,389,181,407.69,30.99,5,Sunny,1,31.55,Winter,489.22799999999995,1,54.22799999999995
2023-08-02,S003,P0019,Groceries,North,115,108,127,106.81,52.98,20,Snowy,0,51.28,Spring,128.172,1,13.171999999999997
2023-08-02,S004,P0002,Electronics,West,436,355,49,369.82,95.78,20,Sunny,0,96.02,Summer,443.784,1,7.783999999999992
2023-08-02,S004,P0010,Electronics,West,296,279,25,289.48,31.33,15,Rainy,1,33.18,Spring,347.37600000000003,1,51.37600000000003
2023-08-02,S004,P0011,Electronics,East,181,158,78,167.28,57.45,10,Cloudy,1,55.83,Winter,200.736,1,19.73599999999999
2023-08-02,S004,P0016,Clothing,East,335,290,41,280.68,71.38,15,Snowy,1,66.57,Winter,336.816,1,1.815999999999974
2023-08-02,S004,P0019,Electronics,North,338,290,142,284.1,39.37,20,Sunny,1,34.65,Autumn,340.92,1,2.920000000000016
2023-08-02,S004,P0020,Groceries,West,140,131,37,133.07,99.5,5,Snowy,0,99.27,Summer,159.684,1,19.683999999999997
2023-08-02,S005,P0001,Clothing,South,267,204,30,222.96,45.77,20,Snowy,1,49.08,Autumn,267.552,1,0.5520000000000209
2023-08-02,S005,P0005,Clothing,South,289,270,148,263.64,59.43,0,Cloudy,0,54.77,Winter,316.368,1,27.367999999999995
2023-08-02,S005,P0006,Clothing,East,267,245,96,244.68,73.73,5,Cloudy,1,69.09,Winter,293.616,1,26.615999999999985
2023-08-02,S005,P0007,Furniture,East,235,217,196,230.82,11.04,10,Snowy,1,6.35,Spring,276.984,1,41.98399999999998
2023-08-02,S005,P0008,Electronics,North,377,358,87,357.88,76.27,0,Rainy,1,73.44,Winter,429.45599999999996,1,52.45599999999996
2023-08-02,S005,P0013,Electronics,East,390,357,36,367.73,71.74,20,Sunny,0,76.14,Summer,441.276,1,51.27600000000001
2023-08-02,S005,P0018,Furniture,West,174,158,109,163.27,13.65,0,Rainy,1,10.93,Winter,195.924,1,21.924000000000007
2023-08-02,S005,P0019,Toys,East,53,52,43,67.02,41.93,5,Sunny,1,46.63,Winter,80.42399999999999,1,27.423999999999992
2023-08-03,S001,P0001,Groceries,South,500,435,115,451.42,89.99,0,Snowy,1,93.81,Winter,541.704,1,41.70399999999995
2023-08-03,S001,P0007,Furniture,West,342,321,30,322.64,13.31,10,Snowy,1,12.52,Summer,387.16799999999995,1,45.16799999999995
2023-08-03,S001,P0010,Furniture,South,198,181,57,174.37,41.26,5,Cloudy,0,45.88,Autumn,209.244,1,11.244
2023-08-03,S001,P0011,Clothing,North,154,153,79,170.18,91.63,20,Snowy,0,96.37,Spring,204.216,1,50.21600000000001
